Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Affects Version/s,Fix Version/s,Fix Version/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Due Date,Votes,Description,Environment,Watchers,Watchers,Watchers,Watchers,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Duplicate),Inward issue link (Duplicate),Outward issue link (Duplicate),Inward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Original),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Inward issue link (Requirement),Outward issue link (Requirement),Attachment,Attachment,Custom field (Approval History),Custom field (Build Manager),Custom field (Build Manager Responded),Custom field (Build Manager Response),Custom field (Completion Criteria),Custom field (Configuration Notes),Custom field (Cyber Reviewer KB Comment),Custom field (Cyber Reviewer Responded),Custom field (Cyber Reviewer Response),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Owed To),Custom field (Developer),Custom field (Document Number),Custom field (Driver Response),Custom field (ECD),Custom field (Epic Colour),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Epic Workflow Status),Custom field (Flagged),Custom field (GitLab URL IP Address),Custom field (Hardware Reviewer KB Comment),Custom field (Hardware Reviewer Responded),Custom field (Hardware Reviewer Response),Custom field (Issue Use),Custom field (Issue Use),Custom field (JQL Query),Custom field (Kickback Count),Custom field (Kickback Message),Custom field (Last Comment),Custom field (MR ID),Custom field (Milestone Entrance Criteria),Custom field (My Last Comment),Custom field (Network Reviewer),Custom field (Network Reviewer KB Comment),Custom field (Network Reviewer Responded),Custom field (Network Reviewer Response),Custom field (Original story points),Custom field (PTR ID),Custom field (Parent Link),Custom field (Peer Reviewer),Custom field (Peer Reviewer 2),Custom field (Peer Reviewer 3),Custom field (Peer Reviewer 3 Alloc (SP)),Custom field (Peer Reviewer 4),Custom field (Peer Reviewer 4 Alloc (SP)),Custom field (Peer Reviewer 5),Custom field (Project Engineer KB Comment),Custom field (Project Engineer Responded),Custom field (Project Engineer Response),Custom field (Project Lead KB Comment),Custom field (Project Lead Responded),Custom field (Project Lead Response),Custom field (RCR),Custom field (Rank),Custom field (Reviewer 1 KB Comment),Custom field (Reviewer 1 Responded),Custom field (Reviewer 1 Response),Custom field (Reviewer 2 KB Comment),Custom field (Reviewer 2 Responded),Custom field (Reviewer 2 Response),Custom field (Reviewer 3 KB Comment),Custom field (Reviewer 3 Responded),Custom field (Reviewer 3 Response),Custom field (Reviewer 4 KB Comment),Custom field (Reviewer 4 Responded),Custom field (Reviewer 4 Response),Custom field (Reviewer 5 KB Comment),Custom field (Reviewer 5 Responded),Custom field (Reviewer 5 Response),Custom field (Risk),Custom field (Safety Reviewer KB Comment),Custom field (Safety Reviewer Responded),Custom field (Safety Reviewer Response),Custom field (Software Reviewer KB Comment),Custom field (Software Reviewer Responded),Custom field (Software Reviewer Response),Sprint,Sprint,Sprint,Sprint,Custom field (Sr. Peer Reviewer),Custom field (Sr. Peer Reviewer KB Comment),Custom field (Sr. Peer Reviewer Response),Custom field (Sr. Reviewer Responded),Custom field (Story Points),Custom field (Systems Reviewer KB Comment),Custom field (Systems Reviewer Responded),Custom field (Systems Reviewer Response),Custom field (Target Progress),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Test Reviewer KB Comment),Custom field (Test Reviewer Responded),Custom field (Test Reviewer Response),Custom field (Test Setup),Custom field (Time Spent By User),Custom field (Time Spent Total (hrs)),Custom field (Total Time Estimated (hrs)),Custom field (UUT),Custom field (Visual Verifier Response),Custom field (ΣBurnup (%)),Custom field (ΣDone SPs),Custom field (ΣIn Progress SPs),Custom field (ΣOrigEst (Hrs)),Custom field (ΣOriginal SPs),Custom field (ΣPercent Complete (%)),Custom field (ΣPercent Complete (%) (Hrs)),Custom field (ΣPlanned SPs),Custom field (ΣRemaining SPs),Custom field (ΣTime Estimate (Hrs)),Custom field (ΣTime Remaining (Hrs)),Custom field (ΣTime Spent (Hrs)),Comment,Comment,Comment,Comment
XFMRS ICD - Sprint 20.1 Closeout,SSWIF-4895,110058,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,bchadwic,bchadwic,bchadwic,27/Aug/26 9:07 AM,27/Aug/26 9:07 AM,18/Sep/26 3:23 PM,,,,,VA-SSW-XFMRS-ICD-001,,,,,,,,,,,,0,"Sprint closeout tasks for the XFMRS ICD:
 * Product Goals statused
 * Retro page filled out
 * Tasking reviewed for next sprint",,bchadwic,,,,,,,,,,,,,,,,2880,2880,,0%,2880,2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bchadwic,,,,,SSWIF-4178,,,To Do,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0apvo:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
CCB Charter NAVSEA Review Adjudication,SSWIF-4894,109959,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 2:13 PM,18/Sep/26 8:17 AM,18/Sep/26 3:23 PM,,,PI19,,PHC CCB CHRTR,,,,,,,,,,,,0,CCB Charter NAVSEA Review Adjudication & Verification,,dordonez,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4446,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0auly:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.1,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
CIAL NAVSEA Review Adjudication,SSWIF-4893,109958,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 2:12 PM,18/Sep/26 8:17 AM,18/Sep/26 3:23 PM,,,PI19,,CIAL,,,,,,,,,,,,0,CIAL NAVSEA Review Adjudication & Verification,,dordonez,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4444,,,In Review,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0aulx:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.1,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
SDP Blocked Time 20.6,SSWIF-4892,109957,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:52 PM,28/Aug/26 1:37 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-SDP-001,,,,,,,,,,,,0,"Time blocked off to react to any work needed for the SDP.

This item accounts for 0.5 SP and will be deleted if it is not needed. If it is needed, this item will be updated as appropriate for the work.",,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|hzwtht:00fzqvyhqi04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDP Blocked Time 20.5,SSWIF-4891,109956,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:52 PM,28/Aug/26 1:36 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-SDP-001,,,,,,,,,,,,0,"Time blocked off to react to any work needed for the SDP.

This item accounts for 0.5 SP and will be deleted if it is not needed. If it is needed, this item will be updated as appropriate for the work.",,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|hzwtht:00fzqvyhqi0i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDP Blocked Time 20.4,SSWIF-4890,109955,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:51 PM,28/Aug/26 1:36 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-SDP-001,,,,,,,,,,,,0,"Time blocked off to react to any work needed for the SDP.

This item accounts for 0.5 SP and will be deleted if it is not needed. If it is needed, this item will be updated as appropriate for the work.",,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4891,SSWIF-4892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,,,,,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|hzwtht:00fzqvyhqi3",,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Peer Review RCRs from Dean in Sprint 20.5,SSWIF-4889,109954,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:48 PM,26/Aug/26 2:05 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Peer Review fro RCR Bundle from Dean for this Sprint.,,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0ab4e:1",,,,,,,,,,,,,,,,,,,,,,,SSWIF Sprint 20.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peer Review RCRs from Dean in Sprint 20.4,SSWIF-4888,109953,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:48 PM,26/Aug/26 1:48 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Peer Review fro RCR Bundle from Dean for this Sprint.,,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0appw:",,,,,,,,,,,,,,,,,,,,,,,SSWIF Sprint 20.4,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peer Review RCRs from Dean in Sprint 20.3,SSWIF-4887,109952,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:47 PM,26/Aug/26 1:48 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Peer Review fro RCR Bundle from Dean for this Sprint.,,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4888,SSWIF-4889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0appo:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.3,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate QA Comments from SSWIF-4867 Bundle,SSWIF-4886,109951,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:36 PM,28/Aug/26 1:55 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify QA Comments from SSWIF-4867 Bundle,,dordonez,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4867,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0appg:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.6,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate TSUB Comments from SSWIF-4867 Bundle,SSWIF-4885,109950,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:35 PM,28/Aug/26 1:55 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify TSUB Comments from SSWIF-4867 Bundle.,,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4867,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0app8:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.6,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate Supervisor Comments from SSWIF-4867 Bundle,SSWIF-4884,109949,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:34 PM,28/Aug/26 1:54 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify Supervisor Comments from SSWIF-4867 Bundle,,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4867,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0ab4f:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate Leads Comments from SSWIF-4867 Bundle,SSWIF-4883,109947,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:33 PM,28/Aug/26 1:54 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify Leads Comments from SSWIF-4867 Bundle,,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4867,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0ab4c:x",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.4,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate Peer Comments from SSWIF-4867 Bundle,SSWIF-4882,109945,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:31 PM,28/Aug/26 1:54 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify Peer Comments from SSWIF-4867 Bundle,,dordonez,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4867,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0ab4c:u",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.4,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate QA Comments from SSWIF-4866 Bundle,SSWIF-4881,109944,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:28 PM,28/Aug/26 1:54 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify QA Comments from SSWIF-4866 Bundle,,dordonez,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4866,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0ab4e:c",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.5,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate TSUB Comments from SSWIF-4866 Bundle,SSWIF-4880,109943,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:27 PM,28/Aug/26 1:54 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify TSUB Comments from SSWIF-4866 Bundle,,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4866,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0ab4e:6",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate Supervisor Comments from SSWIF-4866 Bundle,SSWIF-4879,109942,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:26 PM,28/Aug/26 1:54 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"Adjudicate and Verify Leads Comments from SSWIF-4866 Bundle.

This may include Project Lead review as well.",,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0ab4c:r",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.4,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate Leads Comments from SSWIF-4866 Bundle,SSWIF-4878,109941,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:25 PM,28/Aug/26 1:53 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify Leads Comments from SSWIF-4866 Bundle,,dordonez,,,,,,,,,,,,,,,,14400,14400,,0%,14400,14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4866,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0ab4c:c",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.4,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate and Verify Peer Comments from SSWIF-4866 Bundle,SSWIF-4877,109940,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:24 PM,26/Aug/26 1:37 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify Peer Comments from SSWIF-4866 Bundle,,dordonez,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4866,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0aoqo:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.3,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
Adjudicate QA Comments from SSWIF-4865 Bundle,SSWIF-4876,109939,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dordonez,dordonez,dordonez,26/Aug/26 1:22 PM,28/Aug/26 1:55 PM,18/Sep/26 3:23 PM,,,PI20,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,Adjudicate and Verify QA Comments from SSWIF-4865 Bundle,,dordonez,,,,,,,,,,,,,,,,5760,5760,,0%,5760,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4865,,,,,,,,,,,,,,,,,,,,,,,,,dordonez,,,,,SSWIF-4601,,,In Progress,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0apn8:",,,,,,,,,,,,,,,,Medium,,,,,,,SSWIF Sprint 20.6,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,
